"user_id","username","name","first_name","last_name","location","bio","website","websites","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","profile_banner_url","profile_url","avatar_url","can_dm","can_media_tag","verified","is_blue_verified","created_at"
"1396081445198761985","Bayo0x","0xbayo9000🔺⚔","0xbayo9000🔺⚔","","Avalanche","Trade / Rekt / Repeat                                                                              
 Member of @AvaxTeam1 🔺","https://arena.social/?ref=Bayo0x","https://arena.social/?ref=Bayo0x",2882,3082,872,6046,12539,22,0,2882,true,true,"https://pbs.twimg.com/profile_banners/1396081445198761985/1739884635","https://www.x.com/Bayo0x","https://pbs.twimg.com/profile_images/1922323794305163267/WiZ0fYZy_normal.jpg",true,true,false,true,"5/22/2021, 5:32:26 AM"
"3240183078","originturbo","Origin🔺","Origin🔺","","Gilbert, AZ","Family, Fitness, Money, Faith","https://arena.social/?ref=originturbo","https://arena.social/?ref=originturbo",2410,2167,380,8748,44454,11,0,2410,,true,"https://pbs.twimg.com/profile_banners/3240183078/1737924555","https://www.x.com/originturbo","https://pbs.twimg.com/profile_images/1926753659439718400/dF-YPGKW_normal.jpg",true,false,false,true,"6/8/2015, 2:28:15 PM"
"1059739776742449152","nonamejames333","nonamejames 🔺","nonamejames","🔺","Planet Earth","soy-free","","",411,754,975,4352,21563,6,0,411,,true,"https://pbs.twimg.com/profile_banners/1059739776742449152/1747691221","https://www.x.com/nonamejames333","https://pbs.twimg.com/profile_images/1903282827468099584/5ExsUAyC_normal.jpg",true,true,false,false,"11/6/2018, 1:30:26 AM"
"1548763000408084482","AvaxCoinbro","Coinbro 🔺🐱","Coinbro","🔺🐱","","@AVAXCoins Founder | Building @PebblePetsNFT","https://magiceden.us/collections/avalanche/0xf27246697a6b7a259fc666bfb3f3be47ef2e395a","https://magiceden.us/collections/avalanche/0xf27246697a6b7a259fc666bfb3f3be47ef2e395a",800,861,837,2504,16936,4,0,800,,true,"https://pbs.twimg.com/profile_banners/1548763000408084482/1658089544","https://www.x.com/AvaxCoinbro","https://pbs.twimg.com/profile_images/1894975810164899841/xdyAjAUH_normal.jpg",true,true,false,true,"7/17/2022, 1:14:33 PM"
"1811527162509557761","Jaziel0594","Jazz 🔺🇲🇽🇺🇸","Jazz","🔺🇲🇽🇺🇸","Texas, USA","just a degen","","",661,2646,604,4147,79985,2,0,661,,true,"https://pbs.twimg.com/profile_banners/1811527162509557761/1746988180","https://www.x.com/Jaziel0594","https://pbs.twimg.com/profile_images/1921634154401181697/ybx-9beL_normal.jpg",false,false,false,true,"7/11/2024, 3:25:16 PM"
"38686074","BigBlueCountry1","Chikn Noodle Coop🔺","Chikn","Noodle Coop🔺","Trenches","baseball & hoops, AVAX maxi, BBN @chikn_nft $Coq","","",889,1642,1402,15354,81741,11,0,889,,true,"https://pbs.twimg.com/profile_banners/38686074/1460006991","https://www.x.com/BigBlueCountry1","https://pbs.twimg.com/profile_images/1826113159746162689/56s7ZvIm_normal.jpg",false,false,false,false,"5/8/2009, 8:32:11 AM"
"2360639338","ChrisFusillo","CHRISᴸ¹ 🔺 Ж ฿","CHRISᴸ¹","🔺 Ж ฿","USA","@XKOVAPAY - Ж Onboard your first million users. 🔺 @BTCL1Net - ฿ It's faster than lightning. ⚡️ Nothing I say is financial advice.","https://xkova.com","https://xkova.com",33299,2761,3425,17741,37116,24,0,33299,,true,"https://pbs.twimg.com/profile_banners/2360639338/1670901516","https://www.x.com/ChrisFusillo","https://pbs.twimg.com/profile_images/1927538963545206785/KWiXW2fE_normal.jpg",true,false,false,true,"2/23/2014, 3:27:42 AM"
"804030749498339328","twitt_tr","tactical_retreat","tactical_retreat","","","builder of bots, destroyer of projects

@deepwtrstudios | @ferdyfishh","http://tacticalretreat.substack.com","http://tacticalretreat.substack.com",4632,458,1164,11744,69021,42,0,4632,,true,"https://pbs.twimg.com/profile_banners/804030749498339328/1738525210","https://www.x.com/twitt_tr","https://pbs.twimg.com/profile_images/1919755183254327296/VymhiF-E_normal.png",false,true,false,false,"11/30/2016, 10:34:03 AM"
"420732013","balaninus","Hazelnut Dictionary🔺","Hazelnut","Dictionary🔺","Berlin","Crypto since 2017, NFTs since 2022 If we go to war with insects, we'll lose, let them bite. https://t.co/uSkgOmZnuC https://t.co/Qk4uxyKHGr","https://agustos.info","https://agustos.info
https://www.starsarena.com/?ref=boceklrnavukati",863,4714,614,4541,1671,2,0,863,true,true,"https://pbs.twimg.com/profile_banners/420732013/1723498050","https://www.x.com/balaninus","https://pbs.twimg.com/profile_images/1926795476864471040/64A73mZp_normal.jpg",true,true,false,false,"11/24/2011, 5:10:42 PM"
"1894552569239715840","D3GENX","D3GENX 🔺","D3GENX","🔺","","Crypto degen 📈 | GIF art hoarder 🖼️ | Always learning 🔄 | Opinionated, if you don’t like it—too bad 🤘” https://t.co/SK98OqBIrE","https://salvor.io/d3genx","https://salvor.io/d3genx",1213,230,55,1807,2282,4,0,1213,,true,"https://pbs.twimg.com/profile_banners/1894552569239715840/1744628214","https://www.x.com/D3GENX","https://pbs.twimg.com/profile_images/1923503148162838528/HoEc4yGw_normal.jpg",false,false,false,false,"2/25/2025, 4:58:46 PM"
"1008045338484199424","Wikitiky1","Wiki🔺 (🦉🦉)","Wiki🔺","(🦉🦉)","","","","",1418,1790,962,7550,41251,6,0,1418,,true,"https://pbs.twimg.com/profile_banners/1008045338484199424/1743378227","https://www.x.com/Wikitiky1","https://pbs.twimg.com/profile_images/1909267292992479232/qA5Muiwk_normal.jpg",false,true,false,false,"6/16/2018, 10:55:12 AM"
"1656065293","ntr_xHK","HK 🐓 🔺☀️","HK","🐓 🔺☀️","Greece ","Take your time to shine, dont rush enjoy life","","",1439,2516,1047,15528,38033,5,0,1439,,true,"https://pbs.twimg.com/profile_banners/1656065293/1625698210","https://www.x.com/ntr_xHK","https://pbs.twimg.com/profile_images/1909964887083646976/mClmOmbb_normal.jpg",true,true,false,true,"8/8/2013, 12:23:52 PM"
"947269649204416512","___Brainiac","Brainiac9000","Brainiac9000","","","Washed up gamer & terrible crypto trader. Chain agnostic, web3 gaming believer & getting ready for socialFi 2.0

https://t.co/jwWaKWTnO4","https://arena.social/?ref=___Brainiac","https://arena.social/?ref=___Brainiac",1283,1290,786,6100,6394,5,0,1283,,true,"https://pbs.twimg.com/profile_banners/947269649204416512/1705951182","https://www.x.com/___Brainiac","https://pbs.twimg.com/profile_images/1887927021910511617/suAIpTlZ_normal.jpg",false,true,false,false,"12/30/2017, 4:54:18 PM"
"722627868963028993","memosthetic","MEMO 🔺","MEMO","🔺","","Program Manager @AvalancheFDN | Team @Avax 🔺| Views are my own | NFA","","",1059,647,51,347,2718,26,0,1059,,true,"https://pbs.twimg.com/profile_banners/722627868963028993/1738931657","https://www.x.com/memosthetic","https://pbs.twimg.com/profile_images/1888856368557293569/k2JegfYn_normal.jpg",false,false,false,true,"4/19/2016, 8:28:04 PM"
"1892800093847175168","CxChainOfficial","CX-Chain🔺","CX-Chain🔺","","L1 on Avalanche","L1 on @avax. The future’s largest risk-taking platform on the blockchain. Democratizing liquidity for on-chain gaming.🔺","http://cxchain.xyz","http://cxchain.xyz",2722,63,130,461,1239,1,0,2722,,true,"https://pbs.twimg.com/profile_banners/1892800093847175168/1747281451","https://www.x.com/CxChainOfficial","https://pbs.twimg.com/profile_images/1907240213471973376/cXYhdxZO_normal.jpg",false,true,false,true,"2/20/2025, 8:55:07 PM"
"1762266425589149696","daumeneth","Daumen","Daumen","","","From Nothing to Something. Founder @PixelTGroup. Trading on @tradewithPhoton","https://photon-sol.tinyastro.io/@daumen","https://photon-sol.tinyastro.io/@daumen",101853,679,5654,21096,19867,1434,0,101853,,true,"https://pbs.twimg.com/profile_banners/1762266425589149696/1744944303","https://www.x.com/daumeneth","https://pbs.twimg.com/profile_images/1928045665499648001/bsTQrw9J_normal.jpg",true,true,false,true,"2/26/2024, 4:00:36 PM"
"442096128","Luacantu","Luana L1🔺","Luana","L1🔺","Miami 🌴","Content Creator @avax Co-founder @buidlmode building @bechainwiz","","",23565,3589,2176,19432,72430,87,0,23565,,true,"https://pbs.twimg.com/profile_banners/442096128/1735859651","https://www.x.com/Luacantu","https://pbs.twimg.com/profile_images/1874845391990018048/U91mTHzd_normal.jpg",true,true,false,true,"12/20/2011, 11:02:34 AM"
"1846205399487156224","MugabeV2","Bob 🎲","Bob","🎲","Brownsville, TX","LOOT COLLECTORS INC // EVIL EMPIRE // DESTRUCTION TERROR // 888 // FRONTAL TUXEDO PRESSURE // BTC '13","https://en.wikipedia.org/wiki/sauce","https://en.wikipedia.org/wiki/sauce",12523,896,6730,22028,28401,101,0,12523,,true,"https://pbs.twimg.com/profile_banners/1846205399487156224/1736347357","https://www.x.com/MugabeV2","https://pbs.twimg.com/profile_images/1927195010400690176/BPbqxN_E_normal.jpg",true,false,false,true,"10/15/2024, 8:04:12 AM"
"1715796827323158529","zxfrostbyte","zxfrostbyte🔺","zxfrostbyte🔺",""," 🔺 Avalanche","Degenerate, nothing I do should be taken as financial advice.","https://arena.social/?ref=zxfrostbyte","https://arena.social/?ref=zxfrostbyte",2497,1752,936,6432,14972,5,0,2497,,true,"https://pbs.twimg.com/profile_banners/1715796827323158529/1739672059","https://www.x.com/zxfrostbyte","https://pbs.twimg.com/profile_images/1891571557731823616/UhbWhC_h_normal.jpg",true,true,false,true,"10/21/2023, 11:28:10 AM"
"1022228550450118657","predz0rx","Predzᴸ¹🔺","Predzᴸ¹🔺","","United States","@WolvesDAO Member

| @OLAGuildGames Ambassador

| @GamingOnAvax

| @WayfindersGG Member

| @GAM3Sgg_ Champion Creator

| @Soulbound_TV Soulguardian","https://bento.me/predz0rx","https://bento.me/predz0rx",11212,2598,1857,9992,13430,62,0,11212,,true,"https://pbs.twimg.com/profile_banners/1022228550450118657/1734988126","https://www.x.com/predz0rx","https://pbs.twimg.com/profile_images/1793029473144602625/3F7H10KU_normal.jpg",true,true,false,true,"7/25/2018, 2:14:13 PM"
"1455391184411496458","playmatejaylene","Jaylene🐰","Jaylene🐰","","don’t click 👀👉","Playboy Playmate of the Year turned Web3 enjoyer 🦄 Personal: @jaylenecook__ Currently: Netherlands 🇳🇱","http://jaylene.io","http://jaylene.io",54656,6142,10683,81023,202753,261,0,54656,,true,"https://pbs.twimg.com/profile_banners/1455391184411496458/1712681987","https://www.x.com/playmatejaylene","https://pbs.twimg.com/profile_images/1825047809172680704/mGaaeaWJ_normal.jpg",true,true,false,true,"11/1/2021, 9:50:23 PM"
"1636488645132656640","WorldWideWex","✨ WorldWideWex🎙️","✨","WorldWideWex🎙️","Decentralized","Founder @coq_media 🐓🎥 | Founder WexFi🔺 @johnshopkins & @columbia_biz Alumnus ♎️","http://coq.media","http://coq.media",5701,112,6390,17381,16387,15,0,5701,,true,"https://pbs.twimg.com/profile_banners/1636488645132656640/1715019604","https://www.x.com/WorldWideWex","https://pbs.twimg.com/profile_images/1850157872220602368/Ps2a_uoz_normal.jpg",true,true,false,true,"3/16/2023, 3:04:43 PM"
"14135357","persontoy","Sporke Dorf","Sporke","Dorf","Texas, USA","🇺🇸 AVAX is the future🔺| I like rock n roll | I write and make movies | Troll 2 = Citizen Kane | Day 1 $COQ billionaire |","","",489,739,453,2411,146122,3,0,489,,true,"https://pbs.twimg.com/profile_banners/14135357/1745695742","https://www.x.com/persontoy","https://pbs.twimg.com/profile_images/1923170545111113728/SiRybJUN_normal.jpg",false,true,false,true,"3/12/2008, 2:27:29 PM"
"2424291429","ahmtsyr4242","🔺Ahmet Sayar🔺","🔺Ahmet","Sayar🔺","","Crypto investor...
Blockchain...
Avalanche validator 🔺🔺🔺
Ethereum node 🤙🤙
Oasis foundation🚣🚣
SingularityNET 💻📱🔍🔎
The Graph 👾👾👾","","",344,1519,23,1904,90386,10,0,344,,true,"https://pbs.twimg.com/profile_banners/2424291429/1664301478","https://www.x.com/ahmtsyr4242","https://pbs.twimg.com/profile_images/1565713019635728385/alKhmVkh_normal.jpg",false,true,false,false,"3/20/2014, 1:58:47 AM"
"1187008975360811013","houyaoi","TuNguyen9000 ∀ 🕹🪐🔺","TuNguyen9000","∀ 🕹🪐🔺","Viet Nam","Belonging to the Red Coin civilization 🔺 | @AVAX
Building @Avalanche_vn since 2020
Telegram: @houyaoi","http://avalanchevn.avax.sh","http://avalanchevn.avax.sh",2191,1697,411,15200,28801,12,0,2191,,true,"https://pbs.twimg.com/profile_banners/1187008975360811013/1706866523","https://www.x.com/houyaoi","https://pbs.twimg.com/profile_images/1800390398067830784/n8Dw9aO2_normal.jpg",true,false,false,false,"10/23/2019, 7:12:55 AM"
"1506149592240476161","Ayyofo","Azeez🔺","Azeez🔺","","","Web3 Enthusiast||Community Moderator|| Contributor @Avax🔺||Community Builder||Content Writer||📥Dm For Collab||","","",381,197,52,3480,27137,3,0,381,,true,"https://pbs.twimg.com/profile_banners/1506149592240476161/1746564514","https://www.x.com/Ayyofo","https://pbs.twimg.com/profile_images/1919321893535928320/Lh6d3oCY_normal.jpg",true,true,false,false,"3/21/2022, 11:03:52 PM"
"1567681892027342848","DefiWithBeef","DWB9000🔺","DWB9000🔺","","Australia","🇦🇺
I live on the red chain

@XEXLabs Research Team
#onchainsummer
#zkapes

@foxitrade discounts:
https://t.co/toDRpxFK4v","https://perp.foxify.trade/#/trade/?ref=needdegen","https://perp.foxify.trade/#/trade/?ref=needdegen",521,1720,306,12540,30974,5,0,521,,true,"https://pbs.twimg.com/profile_banners/1567681892027342848/1739953174","https://www.x.com/DefiWithBeef","https://pbs.twimg.com/profile_images/1852506646179880960/_id8JtJ5_normal.jpg",false,true,false,false,"9/7/2022, 6:11:46 PM"
"985119962988593152","UndergroundZoka","Zokaa 🌸","Zokaa","🌸","Pronouns: aut/istic 💅🏻","witch | trader | searcher  #Lilith

sillymaxing @avax","","",1933,1087,697,4905,11268,10,0,1933,,true,"https://pbs.twimg.com/profile_banners/985119962988593152/1690196019","https://www.x.com/UndergroundZoka","https://pbs.twimg.com/profile_images/1683428518900670464/Bgg4tYgL_normal.jpg",true,true,false,true,"4/14/2018, 4:37:56 AM"
"1404473340606267401","Coleguin_","Colega 🔺","Colega","🔺","Bucaramanga, Colombia","Team1 Member🔺@AvaxTeam1  ||  Building @UltravioletaDAO","","",471,694,398,3237,14088,5,0,471,,true,"https://pbs.twimg.com/profile_banners/1404473340606267401/1687403466","https://www.x.com/Coleguin_","https://pbs.twimg.com/profile_images/1861404516018470912/U6oqI2XM_normal.jpg",true,true,false,true,"6/14/2021, 9:18:38 AM"
"71117562","Karot_lover","KarotLover🔺️Team1🔺️","KarotLover🔺️Team1🔺️","","La Plata, ARG","👩‍💻Spanish content creator of web3 games

🔺Team 1 member  @Team1LatAm

🖊️Copywriter @predz0rx | https://t.co/tJnmMyyNmr | https://t.co/6obxoOkeoM","http://olagg.io","http://olagg.io
http://vexiolatam.com
https://linktr.ee/Karotlover",2454,3218,1341,8935,43605,10,0,2454,,true,"https://pbs.twimg.com/profile_banners/71117562/1734387900","https://www.x.com/Karot_lover","https://pbs.twimg.com/profile_images/1808635156934066176/6lsC3Hyn_normal.jpg",true,true,false,true,"9/2/2009, 5:03:43 PM"
"359971066","turkcrazy07","citizenthree9000🔺","citizenthree9000🔺","","Antalya, Adana Türkiye","🇹🇷 I Delegator I #Avalanche I Team 1 Member @AvaxTeam1
@avax I Former @enclavemarkets CM I 
https://t.co/pVOsJ6K1YG","https://arena.social/?ref=turkcrazy07","https://arena.social/?ref=turkcrazy07
http://community.avax.network",4414,3400,1518,24778,213371,33,0,4414,,true,"https://pbs.twimg.com/profile_banners/359971066/1671193379","https://www.x.com/turkcrazy07","https://pbs.twimg.com/profile_images/1791172044316385280/KAVqkWY8_normal.jpg",true,true,false,true,"8/22/2011, 6:43:47 AM"
"1377280023611203585","Kraven___","Kraven9000","Kraven9000","","Avalanche ","Member of @AvaxTeam1","https://linktr.ee/kraven___","https://linktr.ee/kraven___",1869,2482,799,22795,29430,16,0,1869,,true,"https://pbs.twimg.com/profile_banners/1377280023611203585/1721712839","https://www.x.com/Kraven___","https://pbs.twimg.com/profile_images/1760282206113579008/yOzku5wD_normal.jpg",true,false,false,true,"3/31/2021, 8:22:26 AM"
"1152554683","MandaMarquis","Manda🔺🩷","Manda🔺🩷","","New England","Product Support @AvaLabs / @AVAX🔺 Building @coreapp 

NFA, DYOR, Opinions are mine","https://support.core.app","https://support.core.app",2296,992,361,9444,32127,18,0,2296,,true,"https://pbs.twimg.com/profile_banners/1152554683/1736516859","https://www.x.com/MandaMarquis","https://pbs.twimg.com/profile_images/1902476782034677761/u90VHWXB_normal.jpg",true,false,false,true,"2/5/2013, 5:25:02 PM"
"1488646131320037379","mrpenguin_xyz","Mr. Penguin","Mr.","Penguin","Antarctica","@CreepyWorldPark co founder and web 3 animator/storyteller. Bullish on @avax 🔺","http://lequack.tv","http://lequack.tv",753,824,227,1988,9170,2,0,753,true,true,"https://pbs.twimg.com/profile_banners/1488646131320037379/1744816114","https://www.x.com/mrpenguin_xyz","https://pbs.twimg.com/profile_images/1925145524493008896/k6ovTsiq_normal.jpg",true,true,false,false,"2/1/2022, 2:51:34 PM"
"258014556","JohnBelitsky","John Belitsky #️⃣🔥 🔛 🔺","John","Belitsky #️⃣🔥 🔛 🔺","Irrelevant ","Founder @hashfirexyz, WYST Wyoming Stable Token Initiative.

RWA + Blockchain lover, builder + technologist.

 🇺🇲🇩🇴🇪🇸","http://hashfire.xyz","http://hashfire.xyz",5975,3580,3289,39646,52453,106,0,5975,,true,"https://pbs.twimg.com/profile_banners/258014556/1664884143","https://www.x.com/JohnBelitsky","https://pbs.twimg.com/profile_images/1497762242015678465/jHnq5aru_normal.jpg",true,false,false,true,"2/26/2011, 11:36:56 AM"
"15669736","luke152","Luke152","Luke152","","Austin, TX","@AvaxTeam1 member & https://t.co/NcUwnkEKeu lead | @ATXDAO member & podcast co-host | @2SixMedia content creator | @AustinFC supporter | Bourbon Steward","http://Team1.Blog","http://Team1.Blog
https://linktr.ee/luke152",2063,1302,613,4819,21491,24,0,2063,,true,"https://pbs.twimg.com/profile_banners/15669736/1744767509","https://www.x.com/luke152","https://pbs.twimg.com/profile_images/1889518135033597952/QxoKveC3_normal.jpg",true,false,false,true,"7/30/2008, 7:27:12 PM"
"1617305259352944641","cryptonick1986","Crypto Nick","Crypto","Nick","","Losing money in crypto since 2019. I only hold NFTs for 24 hrs. Worst trader on Twitter. Will never beg you for a GM. I always DM first.","","",1506,4085,565,7563,26667,7,0,1506,,true,"https://pbs.twimg.com/profile_banners/1617305259352944641/1684287391","https://www.x.com/cryptonick1986","https://pbs.twimg.com/profile_images/1915427931339579396/37VaF0Yz_normal.jpg",true,true,false,false,"1/22/2023, 3:36:46 PM"
"1755943892589895680","cookoutclubxyz","Cookout Club","Cookout","Club","cookoutclub.substack.com","👑 Cooking up the best alpha, education and workshops in web3 (invite only, free) 
👨🏻‍🍳 Everyone cooks, everyone eats","https://discord.gg/cookoutclub","https://discord.gg/cookoutclub",3629,14,177,1106,895,16,0,3629,,true,"https://pbs.twimg.com/profile_banners/1755943892589895680/1740921781","https://www.x.com/cookoutclubxyz","https://pbs.twimg.com/profile_images/1869399588823523329/XhVi0RFM_normal.jpg",false,true,false,true,"2/9/2024, 5:17:11 AM"
"1762471547485184000","cookiedotfun","Cookie DAO 🍪","Cookie","DAO 🍪","Base & BNB","The Crypto Data Layer for AI-Driven Reality. Decentralizing InfoFi.

| https://t.co/JP4jlerpqg v1.0 & Cookie Snaps LIVE
| Cookie API 1.0 → DM for access
| @agentcookiefun","http://cookie.fun","http://cookie.fun
http://linktr.ee/cookiedao",141132,2,1624,11039,19581,1208,0,141132,,true,"https://pbs.twimg.com/profile_banners/1762471547485184000/1747778286","https://www.x.com/cookiedotfun","https://pbs.twimg.com/profile_images/1863484151715758080/dQPdhDM4_normal.png",true,true,false,true,"2/27/2024, 5:36:05 AM"
"633243197","agentboff","₿𝖔𝖋𝖋","₿𝖔𝖋𝖋","","London, England","BD Associate @TheArenaApp⚔️ antics @nautsmeme 🟣","https://arena.social/?ref=allknightlongx","https://arena.social/?ref=allknightlongx",1726,1616,2489,16993,15980,4,0,1726,,true,"https://pbs.twimg.com/profile_banners/633243197/1747912417","https://www.x.com/agentboff","https://pbs.twimg.com/profile_images/1915869620768219136/Vebgfd0f_normal.jpg",true,true,false,true,"7/11/2012, 2:48:59 PM"
"986900699366604800","digitalartchick","Artchick (eth/acc) 🔥👠","Artchick","(eth/acc) 🔥👠","Trenches","Cypherpunk Philosopher

#1 Ethereum Advocate

Relentless Mogger","","",204582,13844,3213,30518,284732,3081,0,204582,,true,"https://pbs.twimg.com/profile_banners/986900699366604800/1741959960","https://www.x.com/digitalartchick","https://pbs.twimg.com/profile_images/1928054350619758593/iLrHLqiC_normal.jpg",false,false,false,true,"4/19/2018, 2:33:57 AM"
"1414928541930635268","ViniMiglioli","Vini Miglioli 🔺9000","Vini","Miglioli 🔺9000","EUA","| Community Moderator at @AvalaunchApp
| Ambassador
| Reply Guy with @hootsuite
| Building the future of decentralized finance with @avax
|📩 DMS open","https://www.subber.xyz/profile/vini-cm","https://www.subber.xyz/profile/vini-cm",790,510,114,2221,3166,2,0,790,,true,"https://pbs.twimg.com/profile_banners/1414928541930635268/1737070775","https://www.x.com/ViniMiglioli","https://pbs.twimg.com/profile_images/1880033507772076032/teDdOK6X_normal.jpg",false,true,false,true,"7/13/2021, 5:43:55 AM"
"22292885","gtreece","GregNice 🔺","GregNice","🔺","Western Washington ","OG Avax Community est. 11/21/21 Avax Ambassador🔺","","",3314,2366,3688,16392,41384,14,0,3314,,true,"https://pbs.twimg.com/profile_banners/22292885/1732922338","https://www.x.com/gtreece","https://pbs.twimg.com/profile_images/1908332244860809216/j-7BCRGm_normal.jpg",false,false,false,false,"2/28/2009, 12:37:44 PM"
"1613862696901910529","0xOveroose","Overoose 🔺","Overoose","🔺","","","","",1062,388,9,270,755,3,0,1062,true,true,"https://pbs.twimg.com/profile_banners/1613862696901910529/1739406400","https://www.x.com/0xOveroose","https://pbs.twimg.com/profile_images/1890560658862669824/DMmiAQHX_normal.jpg",true,true,false,true,"1/13/2023, 3:37:12 AM"
"1197093392460726272","KenchadzeLeri","Crypto.Kench 🎙️🔺🟣","Crypto.Kench","🎙️🔺🟣","","Real Chad. Early @coqnet_io validator. Core team @SQRCAT4AVAX. @YuckFouOfficial - Presale Open.","https://sqrcat.io","https://sqrcat.io",1369,366,556,4914,11001,12,0,1369,,true,"https://pbs.twimg.com/profile_banners/1197093392460726272/1745239587","https://www.x.com/KenchadzeLeri","https://pbs.twimg.com/profile_images/1914298936417763328/8957knuH_normal.jpg",true,true,false,false,"11/20/2019, 2:04:52 AM"
"1789703142164049921","GrumpyCatAvax","GrumpyCat (🙀,🔺)","GrumpyCat","(🙀,🔺)","LFJ","there is a cat on TraderJoe, not financial advice. #avalanche #CATX #redchain #avax9000 #NFT","https://linktr.ee/avacatx","https://linktr.ee/avacatx",1458,505,1074,3630,7202,4,0,1458,true,true,"https://pbs.twimg.com/profile_banners/1789703142164049921/1735497951","https://www.x.com/GrumpyCatAvax","https://pbs.twimg.com/profile_images/1861485646176509952/lPhP1AXb_normal.jpg",true,true,false,true,"5/12/2024, 10:04:43 AM"
"1533965692957245440","HenS0L0","HenSolo🔺","HenSolo🔺","","Sydney NSW Australia","Farmer | Degen | ShitePoster
🧑‍🌾🐔🥚🔺
#web3 | @chikn_nft | @avalancheavax","https://linktr.ee/chikn","https://linktr.ee/chikn",1040,396,142,1119,3096,5,0,1040,true,true,"https://pbs.twimg.com/profile_banners/1533965692957245440/1684853563","https://www.x.com/HenS0L0","https://pbs.twimg.com/profile_images/1765886208595611648/RuFz_wjC_normal.jpg",true,true,false,true,"6/6/2022, 5:15:25 PM"
"1293516944663023616","Liochain","Lio Chain 9000","Lio","Chain 9000","Wiami 🏎️☀️","@Chikn_nft , Subnetor, teleportor🔺
Big $COQ since 2021 🐔
Gaming + DeFi ♥️ $KASPY fan Club","","",1378,4278,1610,9538,16718,26,0,1378,true,true,"https://pbs.twimg.com/profile_banners/1293516944663023616/1729183949","https://www.x.com/Liochain","https://pbs.twimg.com/profile_images/1897658112502308865/zeux4KNa_normal.jpg",true,true,false,true,"8/12/2020, 4:57:37 AM"
"1322204987779248128","Onelastbreath18","Кинески принчеви 🔺","Кинески","принчеви 🔺","Paris, France","做你想做的事 || Exploring the future🔮 More risk🧮 || Part time @warsFNF | $AVAX $ARENA $WINK","https://starsarena.com/?ref=Onelastbreath18","https://starsarena.com/?ref=Onelastbreath18",1635,500,299,9502,6336,2,0,1635,,true,"https://pbs.twimg.com/profile_banners/1322204987779248128/1739644972","https://www.x.com/Onelastbreath18","https://pbs.twimg.com/profile_images/1915356274805661698/xLMtESJ__normal.jpg",false,false,false,false,"10/30/2020, 8:53:52 AM"
"2872584449","AshleyDCan","Ashley","Ashley","","Austin, TX","creative marketing director @Ducatstable | avg bro @noturavgbros | @avax ambassador | founder @NFTitties80085 & @SheSurvivesNFT","","",171394,10676,15316,207596,682789,853,0,171394,,true,"https://pbs.twimg.com/profile_banners/2872584449/1722265945","https://www.x.com/AshleyDCan","https://pbs.twimg.com/profile_images/1921951149361442817/ETZ5P-CY_normal.jpg",true,false,false,true,"11/11/2014, 9:41:10 AM"
"906234475604037637","CryptoKaleo","K A L E O","K","A L E O","Worldwide","καλέω: to call  This is my journal Co-Founder - @LedgArt_io","http://youtube.com/@realcryptokaleo?sub_confirmation=1","http://youtube.com/@realcryptokaleo?sub_confirmation=1",702042,1549,14058,67660,76003,10285,0,702042,,true,"https://pbs.twimg.com/profile_banners/906234475604037637/1673238162","https://www.x.com/CryptoKaleo","https://pbs.twimg.com/profile_images/1881399572133552128/BD90UGev_normal.jpg",true,false,false,true,"9/8/2017, 12:15:10 PM"
"1459487773308723201","Cynthia_Stnkmp","Cynthia Steenkamp ❤️‍🔥","Cynthia","Steenkamp ❤️‍🔥","Avalanche","Queen Of Hearts & Bringer Of Chaos | Artist | Just a bro | For The Culture | Co-founder of @BootyAvax | @AvaxTeam1 | NFA. DYOR.","https://linktr.ee/Cynthia_Steenkamp","https://linktr.ee/Cynthia_Steenkamp",9778,5317,6350,46855,138542,62,0,9778,,true,"https://pbs.twimg.com/profile_banners/1459487773308723201/1740908413","https://www.x.com/Cynthia_Stnkmp","https://pbs.twimg.com/profile_images/1899488973828870144/ZhY2Tmci_normal.jpg",false,false,false,false,"11/13/2021, 3:46:42 AM"
"1789532569479892993","DanoManoNFT","Danini🔺","Danini🔺","","Dano","shitposting, designer of things and stuffs, nochillio world order architect,@EminiSpaghetini Creative Director , @DanoDegenDivDAO","http://eminispaghettini.xyz","http://eminispaghettini.xyz",1058,579,1578,8594,8445,6,0,1058,true,true,"https://pbs.twimg.com/profile_banners/1789532569479892993/1742069171","https://www.x.com/DanoManoNFT","https://pbs.twimg.com/profile_images/1900697975455678464/WMIaaNac_normal.jpg",true,true,false,true,"5/11/2024, 10:46:34 PM"
"1414021381298089984","0xDeployer","deployer","deployer","","Internet","Currently deploying. @bankrbot @pixiechess @tn100x advising @veildotcash","","",17783,1820,397,4081,11976,203,0,17783,,true,"https://pbs.twimg.com/profile_banners/1414021381298089984/1731289952","https://www.x.com/0xDeployer","https://pbs.twimg.com/profile_images/1816688728951476224/PkVN69ln_normal.jpg",true,false,false,true,"7/10/2021, 5:39:26 PM"
